"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/EF_Edith/Shared/Hunger/Environments/Cat/Plywood/plywood_a_Mat.plywood_a_Mat","0","33","10","1","34.043209","0","182"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_Collision_Mat.Master_Collision_Mat","0","8","8","1","6.847295","0","8"
"/Game/Assets/EF_Edith/Shared/Coronation/Environments/collision_translucentWorldGrid.collision_translucentWorldGrid","0","40","10","1","50.568073","0","197"
"/Game/Assets/LightProfilePack/Lighting/Materials/Blank2.Blank2","0","21","10","1","21.420441","0","53"
"/Engine/EngineMeshes/M_Mat_UnrealTech.M_Mat_UnrealTech","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_TwinsRoom/Materials/curtains_kitchen_a_Mat1.curtains_kitchen_a_Mat1","0","43","11","1","40.073734","0","276"
"/Game/Assets/EF_Edith/Common/MasterMaterial/chrome_Mat.chrome_Mat","0","33","10","1","30.965038","0","147"
"/Game/Assets/EF_MollyGreg/Materials/TreeShadow_a_Mat.TreeShadow_a_Mat","0","80","6","1","90.149483","0","554"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Window.Window","0","19","8","1","9.862240","0","48"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Masked_Emissive_Mat.Master_Masked_Emissive_Mat","0","126","12","1","90.887711","0","1080"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Props_ClearCoat_Mat.Master_Props_ClearCoat_Mat","0","45","9","1","39.779068","0","212"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_DFMasked_Mat.Master_DFMasked_Mat","0","254","12","1","209.948074","0","5434"
"/Game/Assets/EF_MollyGreg/Materials/goldfish_bowl_water_shader.goldfish_bowl_water_shader","0","40","6","1","46.138172","0","245"
"/Game/Assets/HorrorEngine/Textures/Pentagram_Mat.Pentagram_Mat","0","21","10","1","21.225733","0","62"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Skin_Mat.Master_Skin_Mat","0","66","10","1","58.296196","0","447"
"/Game/Assets/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","75","10","1","52.899303","0","492"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Unlit_Mat.Master_Unlit_Mat","0","8","8","1","5.362551","0","8"
"/Game/Assets/EF_Edie/Shared/Coronation/Environments/PalaceInterior/glass_a_foggy_Mat.glass_a_foggy_Mat","0","72","6","1","77.441116","0","512"
"/Game/Assets/EF_FirstFloor/Common/Materials/Plaster/PlasterWall_a_c_Mat.PlasterWall_a_c_Mat","0","21","10","1","21.102362","0","62"
"/Game/Assets/EF_Edie/Textures/PictureSheet_Birds_C_Mat.PictureSheet_Birds_C_Mat","0","21","10","1","22.209330","0","81"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_DFMasked_Mat.Master_DFMasked_Mat","0","254","9","1","0.000000","0","2861"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial.BlackUnlitMaterial","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_CobbleStone_Pebble_M_Mat.T_CobbleStone_Pebble_M_Mat","0","21","8","1","20.701521","0","72"
"/Game/StarterContent/Textures/T_CobbleStone_Pebble_Mat.T_CobbleStone_Pebble_Mat","0","12","12","1","12.516284","0","14"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/BaseMaterial.BaseMaterial","0","0","33","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/FuzzyShade_MasterMat.FuzzyShade_MasterMat","0","75","10","1","68.512009","0","604"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Masked_Mat.Master_Masked_Mat","0","126","12","1","96.159790","0","1153"
"/Game/Assets/EF_Edith/Materials/Letters_Mat.Letters_Mat","0","33","10","1","32.331608","0","116"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Opaque_DefaultLit_Mat.Master_Opaque_DefaultLit_Mat","0","54","10","1","51.772694","0","301"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/M_Glass_Master.M_Glass_Master","0","72","6","1","194.162674","0","669"
"/Game/Assets/EF_Edith/Common/MasterMaterial/Master_VisibilityToggle_Mat.Master_VisibilityToggle_Mat","0","162","12","1","117.948036","0","2551"
"/Game/Assets/EF_FirstFloor/Common/MasterMaterial/Master_Props_Emmisive_Mat.Master_Props_Emmisive_Mat","0","33","10","1","26.208437","0","135"
"/Game/Assets/EF_Edith/Shared/Hunger/Environments/Monster/DropCloth/house_bedroom_cloth_sheets_shader.house_bedroom_cloth_sheets_shader","0","21","10","1","18.788326","0","83"
"/Game/Assets/EF_Edith/Common/MasterMaterial/MASTER_BaseColor_Translucent_Mat.MASTER_BaseColor_Translucent_Mat","0","192","4","1","522.481140","0","4359"
"/Game/Assets/LightProfilePack/Lighting/Materials/Blank.Blank","0","21","10","1","18.375866","0","62"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Card_Modulate_Mat.Master_Card_Modulate_Mat","0","8","8","1","5.929782","0","8"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Triangle.Triangle","0","19","8","1","10.193975","0","48"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Sparkle2.Sparkle2","0","19","9","1","10.638794","0","55"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Opaque_Mat.Master_Opaque_Mat","0","90","5","1","0.000000","0","480"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Lines.Lines","0","19","8","1","10.596445","0","66"
"/Game/Assets/HorrorEngine/Materials/HE_MonitorScreen.HE_MonitorScreen","0","12","12","1","12.047588","0","14"
"/Game/Assets/EF_MollyGreg/Materials/ShowerCurtain_Mat.ShowerCurtain_Mat","0","43","7","1","0.000000","0","175"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Collision_Mat.Master_Collision_Mat","0","8","8","1","0.000000","0","8"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_Opaque_DiffuseOnly.Master_Opaque_DiffuseOnly","0","86","10","1","66.260696","0","822"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Jet.Jet","0","19","8","1","9.565735","0","48"
"/Game/Assets/EF_MollyGreg/Materials/ship_palette_shader.ship_palette_shader","0","21","1","1","20.827620","0","53"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Halo2.Halo2","0","19","8","1","10.263118","0","48"
"/Game/Assets/EF_MollyGreg/Materials/DiffuseInternalGlow_a_Mat.DiffuseInternalGlow_a_Mat","0","40","7","1","42.124424","0","140"
"/Game/Assets/HorrorEngine/Materials/He_Tile2.He_Tile2","0","21","1","1","22.115686","0","70"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Halo.Halo","0","19","8","1","10.664610","0","48"
"/Game/Assets/HorrorEngine/Materials/HE_Dirt.HE_Dirt","0","21","10","1","21.167898","0","81"
"/Game/Assets/EF_MollyGreg/Textures/MollyWallPaint_c_Mat.MollyWallPaint_c_Mat","0","21","10","1","20.269524","0","81"
"/Game/Assets/EF_MollyGreg/Materials/flashlight_a_Mat.flashlight_a_Mat","0","21","1","1","20.471359","0","73"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","0","0","2","1","0.000000","0","0"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Grid3.Grid3","0","19","7","1","10.638136","0","48"
"/Game/Assets/EF_MollyGreg/Common/MasterMaterial/Master_BaseColor_Masked_Mat.Master_BaseColor_Masked_Mat","0","47","10","1","37.322674","0","194"
"/Game/Assets/HorrorEngine/Materials/He_SampleTile.He_SampleTile","0","21","10","1","20.270193","0","62"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Grid2.Grid2","0","19","6","1","10.071490","0","48"
"/Game/Assets/HorrorEngine/Materials/HE_PaintingMaster.HE_PaintingMaster","0","21","1","1","20.209530","0","73"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Grid.Grid","0","19","8","1","9.915380","0","48"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Future.Future","0","19","8","1","9.450475","0","48"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Cross2.Cross2","0","19","8","1","9.575518","0","91"
"/Game/Assets/EF_Edith/Shared/Coronation/Effects/Materials/Master_Props_Imagination_Mat.Master_Props_Imagination_Mat","0","78","10","1","70.630264","0","537"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Cross1.Cross1","0","19","9","1","9.224380","0","55"
"/Game/Assets/HorrorEngine/Materials/He_RampMaterial.He_RampMaterial","0","33","9","1","27.509706","0","155"
"/Game/MS_Blood/Master_Materials/SurfaceBlend_MasterMaterial.SurfaceBlend_MasterMaterial","0","52","10","1","36.495201","0","244"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","78","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/Assets/HorrorEngine/Materials/HE_Moon.HE_Moon","0","21","10","1","18.825871","0","81"
"/Game/Assets/EF_FirstFloor/Shared/Finale/Environments/Study/StudyWalls/StudyWallPanel_a_c_Mat.StudyWallPanel_a_c_Mat","0","21","10","1","18.726858","0","73"
"/Game/Assets/EF_MollyGreg/Materials/hamster_cage_sawdust_shader.hamster_cage_sawdust_shader","0","33","10","1","27.366125","0","116"
"/Game/MS_Blood/Master_Materials/Standard_MasterMaterial.Standard_MasterMaterial","0","52","10","1","33.125439","0","244"
"/Game/Assets/HorrorEngine/Materials/He_Tile.He_Tile","0","21","1","1","21.139177","0","73"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Pentagon.Pentagon","0","19","8","1","9.279667","0","48"
"/Game/Assets/HorrorEngine/Materials/HE_PortalAdd3.HE_PortalAdd3","0","28","3","1","146.219376","0","150"
"/Game/Assets/EF_MollyGreg/Common/Materials/Plaster/PlasterWall_a_r_Mat.PlasterWall_a_r_Mat","0","21","10","1","20.597569","0","117"
"/Game/Assets/HorrorEngine/Materials/HE_Grass.HE_Grass","0","21","10","1","21.358906","0","80"
"/Game/Assets/EF_MollyGreg/Materials/road_tileable_a_Mat.road_tileable_a_Mat","0","21","10","1","19.819386","0","81"
"/Game/Assets/HorrorEngine/Materials/HE_Portal.HE_Portal","0","47","10","1","35.757797","0","194"
"/Game/Assets/HorrorEngine/Particles/Materials/M_Burst.M_Burst","0","30","10","1","19.975376","0","80"
"/Game/Assets/HorrorEngine/Materials/HE_PortalAdd2.HE_PortalAdd2","0","28","3","1","148.563141","0","127"
"/Game/Assets/EF_MollyGreg/Materials/Ocean_FlatWater_Transparent_Mat.Ocean_FlatWater_Transparent_Mat","0","40","5","1","46.205856","0","222"
"/Game/Assets/HorrorEngine/Materials/HE_PortalAdd1.HE_PortalAdd1","0","28","3","1","149.941315","0","143"
"/Game/Assets/EF_Edith/Shared/Effects/Materials/Wood/worn_wood_a_Mat.worn_wood_a_Mat","0","33","10","1","29.833426","0","145"
"/Game/Assets/EF_Edith/Textures/EdithPhotos_a_c_Mat.EdithPhotos_a_c_Mat","0","21","10","1","19.744181","0","62"
"/Game/Assets/EF_MollyGreg/Materials/Ocean_Water_Transparent_Mat.Ocean_Water_Transparent_Mat","0","53","7","1","54.886543","0","368"
"/Game/Assets/HorrorEngine/Materials/HE_Candle.HE_Candle","0","21","10","1","19.058397","0","53"
"/Game/Assets/HorrorEngine/Particles/Materials/M_radial_ramp.M_radial_ramp","0","32","8","1","21.111761","0","168"
"/Game/Assets/HorrorEngine/Particles/Materials/m_flare_01.m_flare_01","0","32","9","1","20.885096","0","139"
"/Game/Assets/HorrorEngine/Materials/HE_Light.HE_Light","0","21","4","1","18.948463","0","91"
"/Game/Assets/EF_MollyGreg/Shared/Effects/Materials/Wood/polished_wood_Mat.polished_wood_Mat","0","33","10","1","28.072796","0","135"
"/Game/Assets/EF_MollyGreg/Textures/ShipWoodWallPanels_a_BC_Mat.ShipWoodWallPanels_a_BC_Mat","0","21","1","1","18.968491","0","53"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Starburst.Starburst","0","19","7","1","9.504641","0","48"
"/Game/Assets/HorrorEngine/Materials/HE_LockPanelButton.HE_LockPanelButton","0","43","8","1","45.465206","0","212"
"/Game/Assets/HorrorEngine/Materials/HE_Book.HE_Book","0","42","10","1","37.709087","0","242"
"/Game/Assets/HorrorEngine/Materials/HE_Wallpaper.HE_Wallpaper","0","21","10","1","19.031792","0","73"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Sparkle.Sparkle","0","19","8","1","9.474150","0","48"
"/Game/Assets/HorrorEngine/Materials/He_SatanDecal.He_SatanDecal","0","31","9","1","29.674835","0","122"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Pattern.Pattern","0","19","6","1","9.486057","0","68"
"/Game/Assets/LightProfilePack/Lighting/Functions/Materials/Arrow.Arrow","0","4","4","1","1.906856","0","4"
"/Game/Assets/HorrorEngine/Textures/SamplePhoto07a_Mat.SamplePhoto07a_Mat","0","21","10","1","19.382519","0","77"
"/Game/Assets/HorrorEngine/Textures/Painting_Mat.Painting_Mat","0","21","10","1","19.026909","0","62"
"/Game/Assets/EF_Edie/Common/MasterMaterial/Master_Masked_Mat.Master_Masked_Mat","0","126","12","1","0.000000","0","814"
"/Game/MS_Blood/Master_Materials/Imperfection_MasterMaterial.Imperfection_MasterMaterial","0","12","10","1","11.196465","0","35"
"/Game/FirstPerson/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","78","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/MS_Blood/Master_Materials/Foliage_MasterMaterial.Foliage_MasterMaterial","0","55","10","1","35.702785","0","250"
"/Game/MS_Blood/Master_Materials/Displacement_MasterMaterial.Displacement_MasterMaterial","0","52","10","1","32.225540","0","244"
"/Game/MS_Blood/Master_Materials/ChannelPackingSample.ChannelPackingSample","0","52","10","1","31.193453","0","244"
"/Game/MS_Blood/Master_Materials/BrushDecal_MasterMaterial.BrushDecal_MasterMaterial","0","61","10","1","44.724957","0","322"
"/Game/MS_Blood/Master_Materials/Atlas_MasterMaterial.Atlas_MasterMaterial","0","55","10","1","34.077297","0","247"
"/Game/Materials/Planks_brown.Planks_brown","0","21","10","1","18.141043","0","53"
"/Game/Materials/CartaInicial.CartaInicial","0","12","12","1","10.272332","0","14"
